DeepBind	NRLB
0.574010	5.506804627704106
-0.082408	5.506806364696163
1.064281	5.506805975177229
1.268734	5.506806019454082
0.870156	5.506804629425855
-0.353536	5.506899638873466
0.872686	5.506804821489474
0.995123	5.506805401713509
0.363796	5.506804629881281
-0.159988	5.5068046996952935
0.264583	5.506804812696669
-0.258169	5.506804653678649
-0.312135	5.506813756614907
0.823344	5.50685583273821
1.147363	5.506837773253982
0.727532	5.506805221955588
0.473657	5.506805251173013
0.240939	5.506804730039104
1.064319	5.506804925299578
-0.396422	5.506804627591693
0.899393	5.506845510362855
-0.153671	5.507065052188704
-0.204963	5.506805746754248
0.232766	5.506805341833755
0.659414	5.506815822366521
0.146899	5.506808162477144
0.735272	5.5068046307322085
1.194044	5.506804740413447
0.356577	5.506813105461968
0.204071	5.506804839981044
-0.170046	5.506808104367071
-0.351471	5.506804797882921
0.276614	5.5068047427474625
0.806511	5.506804627183725
0.417052	5.506804627608136
-0.152274	5.507040304329198
-0.284488	5.50681203242935
0.519791	5.5068062248984715
0.292491	5.506805621295952
-0.273653	5.506804630574194
0.695254	5.5068046694338175
0.322715	5.506805660277596
0.821636	5.506805754268723
0.631756	5.506983873645078
0.606661	5.5070235904430795
0.533992	5.506805077024685
0.530161	5.506805525464564
-0.038354	5.506804950596627
0.368715	5.506804630145617
-0.519819	5.50680465672853
0.369062	5.506805692594533
0.358121	5.506804644272655
-0.235015	5.506807852755508
1.568301	5.506804639337391
-0.130130	5.506804985766469
0.549164	5.506805110682099
0.299563	5.506818460696966
-0.001693	5.506831961249391
1.081863	5.5068057090894715
0.563440	5.506804768787528
0.527803	5.506804815233788
-0.362757	5.506804697434898
-0.048884	5.506805222647354
-0.096073	5.506804674052536
0.885737	5.506806760678994
-0.067710	5.506804836705678
-0.090874	5.506805135008112
-0.218146	5.506809978685908
-0.367734	5.506806777803299
0.593590	5.50680534399224
0.708559	5.506804635112647
-0.405840	5.506807561907929
0.738935	5.506804703104073
-0.326181	5.506804881282753
0.771896	5.506804876154409
-0.530691	5.506847784484712
-0.043104	5.507676940111302
1.004513	5.506804649602708
0.459822	5.506809667804953
0.198286	5.5068068612334615
1.064111	5.507004084444723
0.383381	5.507374154560817
0.201467	5.506805165536667
0.660484	5.506845087092606
0.281584	5.506810634882201
-0.012617	5.50680574333008
0.528401	5.506805139007507
0.467164	5.5068046300308335
0.318351	5.50680466230061
0.831163	5.506804837400982
0.129594	5.506805390461663
-0.401241	5.506804722987021
0.837901	5.5068050441436345
0.646467	5.506805176938866
0.881395	5.5068055342504
0.643633	5.506805685468065
0.666845	5.506807137259928
0.404681	5.5068047336602985
-0.659447	5.506804781937458
0.092789	5.506805221428095
0.162028	5.506804818758341
0.394839	5.506805210515545
0.257232	5.506804644422611
1.251494	5.506804643309006
-0.199149	5.506804636105294
0.405536	5.506804627809268
0.128069	5.5068046324730195
0.497239	5.506804651367679
-0.105627	5.506804782761788
0.020431	5.50680771945733
1.808222	7.773319542671097
-0.123233	5.506833372102302
-0.188577	5.506811906962782
0.322454	5.50680482253149
0.171597	5.506804637034421
0.376595	5.506804849445561
0.648977	5.50680934056459
0.543658	5.5068048900914635
0.387995	5.506804629902476
-0.380639	5.506805197881628
0.217259	5.506804771212038
0.079257	5.506806680712679
0.238599	5.506984072846708
0.590258	5.506804637328525
-0.325691	5.506804688332381
0.789554	5.506804691020568
0.739992	5.506805255590836
0.426338	5.50682731911125
0.257828	5.506804762567051
0.197411	5.506804625977224
0.291170	5.506806179173497
0.952767	5.506815786138815
0.733685	5.506804984305537
0.087895	5.507216774236523
0.170326	5.506814167249702
-0.414027	5.506804904811924
1.327230	5.506861445791442
-0.485729	5.506890188686381
0.073139	5.506811359130654
0.889663	5.50680465186923
-0.107677	5.5068048414977495
0.207104	5.5068046278510385
0.544081	5.507708143291395
0.839923	5.506804837083635
0.176640	5.506804633464461
0.094045	5.506806501628898
-0.057573	5.506884101494655
0.375887	5.506804758148032
-0.113477	5.506804659054649
0.206435	5.507374191771143
0.513051	5.506804630636517
-0.685656	5.506893246958505
0.030484	5.506817276543828
-0.239830	5.506811150132254
0.406677	5.5068064615327375
-0.283637	5.5068052843786015
-0.441040	5.506804807199035
0.841589	5.506804631122138
0.075362	5.506806082481686
-0.157437	5.506805103339922
1.324296	5.50681979361107
0.521714	5.506829671778796
0.299837	5.5068046305965375
0.466676	5.506805050263188
-0.350212	5.5068110569203474
0.327138	5.506804664805113
0.345686	5.506804965582552
-0.355088	5.506910553034167
-0.140178	5.50680596665315
-0.255461	5.50680481854085
-0.108790	5.507736903962369
-0.580312	5.506806209796722
0.379208	5.50680922935369
1.203637	5.506804673718864
-0.206872	5.506804630951437
0.655308	5.506804883391439
0.189320	5.506983909754148
0.068791	5.5068046327199625
0.572812	5.506808239852608
0.793646	5.506804828857706
0.621880	5.506804654615703
-0.260630	5.506808976846292
0.328187	5.50680463624861
-0.198058	5.506843517840713
0.104697	5.5068046969379605
0.279334	5.506805304211663
-0.643787	5.506804690568909
-0.038098	5.5068049355985
0.681434	5.506805077110835
0.215049	5.506805280647412
-0.095736	5.506806057981427
1.230419	5.50680595722337
0.007281	5.506804903012565
-0.171233	5.506805334883583
0.874373	5.506804784962071
-0.288353	5.50680599180601
0.209818	5.506804870425683
0.884210	5.506804634812769
0.300030	5.506805254971672
-0.051111	5.50849656337997
0.084086	5.506805018266913
0.146577	5.506804631551041
-0.215259	5.506860065173926
-0.742609	5.506804971291561
0.308918	5.506806251171743
0.494016	5.506856992271027
-0.210973	5.506805314686231
0.229406	5.506804654976229
0.474436	5.506804637467841
-0.380354	5.50681088224951
-0.174719	5.50720780839812
0.459554	5.506804634277774
1.153959	5.506840825385693
0.308920	5.50680904864863
-0.670068	5.507762330942238
-0.483940	5.506928033698323
-0.564491	5.506804885800841
-0.616259	5.506805809384596
-0.389050	5.506809923823208
-0.288935	5.506805170724753
0.892376	5.506825653046618
0.413437	5.5069590969675115
0.200886	5.5068531755423615
0.205500	5.506804994638605
-0.162796	5.5068048057800825
0.566610	5.506998077664368
-0.745392	5.506809289413456
0.147562	5.506804702618006
0.097858	5.5078427139027255
