DeepBind	NRLB
0.132462	-0.8826837825969098
3.794217	-0.4849823321231925
-0.488652	-0.8092878387144385
-0.201787	-0.817465544814352
0.457819	-0.9800349441597994
0.764508	-0.9388128680147886
0.223416	-0.8627913624269816
0.474902	-0.8884828155608744
0.606325	-0.8004135315713814
0.146715	-0.7114370073858854
0.491809	-0.873762852920015
0.629985	-0.8624049625128035
-0.109460	-0.9245811553354117
0.178871	-0.9028053207667277
1.328485	-1.050066853072851
1.097885	-0.7743447303371774
0.618937	-0.9474817571889385
-0.197934	-0.7244597824481427
0.290128	-0.8934771901418894
0.930901	-0.9570595280792594
0.488748	-0.9926241400900737
1.464634	-0.93618518122116
1.158211	-0.8121427816758475
0.257062	-0.8313919929117672
-1.204650	-0.955397364746037
1.412762	-0.9386041027209165
0.698214	-0.9581613707284015
1.308057	-0.9124328956932368
2.262462	-0.873681344977466
-0.025689	-0.9491727004115288
-0.111757	-0.7966094039184707
-0.165981	-0.8075719387968583
1.287642	-1.1568361069330397
0.843343	-0.7928890490534214
1.085944	-0.9501547072112185
0.739456	-0.7176250181954477
0.496896	-0.9293928749995317
0.697396	-0.9900198589979987
1.000834	-1.0936261534335352
1.822709	-0.6643582483344711
0.296123	-0.7623768230409662
-0.079408	-0.9724662204822354
0.339691	-0.9152884462806719
0.231813	-0.911661814382496
1.223187	-0.9684445270326607
-0.137242	-0.9166185272165565
1.005499	-0.776586112624948
0.542949	-0.7652615142319295
2.878003	-0.8969736459602926
-0.322532	-1.1807098829787779
-0.180540	-0.9052442074355013
0.417532	-0.9934503366554209
0.732828	-0.8871384424919945
1.333556	-0.7659749915232722
0.803515	-0.8718431691012113
-0.016091	-0.9104601046570844
-0.024566	-0.9687676568991939
1.057901	-0.8803584568113223
0.324319	-0.9902495544150953
0.276828	-0.9126940779133828
-0.425751	-0.7313929985100115
0.833175	-1.1184828362298767
1.213960	-0.9017003064962523
0.091258	-1.1127508493721858
0.768337	-0.8790970232034255
0.450369	-1.0769643329142902
1.348954	-0.7702379947307373
0.379074	-0.8623310221686163
0.471323	-1.0089822771534431
0.448217	-1.0864356917035285
-0.019668	-0.8415959946005986
-1.057977	-0.8906472257338598
0.916335	-0.934392401286782
0.712061	-1.1623364690160152
-0.354716	-0.7493256192816348
0.845925	-0.9433359980928195
1.309592	-0.6940137016340163
1.491256	-0.6538492445361216
-0.270020	-0.8577556911281079
0.789240	-1.0901520151312074
0.643572	-0.9205981973054013
0.586111	-0.8568356905728186
0.189985	-1.0551238651994281
1.233231	-0.7877198298745673
-0.088907	-0.9166174891306154
-0.715851	-0.910465430463241
0.163480	-0.9330066449804515
0.864688	-0.8638492842978414
-0.747432	-0.8093776454361371
0.776020	-0.9739185380966675
1.461278	-0.886728810624304
-0.146521	-0.9898768371947908
0.919797	-0.9242107752402202
-0.110598	-0.8587359900894828
0.540168	-0.9124995088113457
1.137475	-1.0236068650756238
0.536224	-0.9985658874472373
0.973486	-0.8005071522605888
0.691620	-0.917146593940762
0.069108	-0.8316609749376014
-0.230429	-0.9188681183902039
-0.011044	-0.9440296074451846
0.447513	-0.9711850520260488
1.592087	-0.7687789717921121
1.739574	-0.9091121292107642
1.984290	-0.9497758416878974
0.141789	-0.7499732481300135
0.498790	-0.8796100353908479
0.064270	-1.1025436293442168
0.336917	-0.8764160251647193
0.201573	-0.798877902625377
0.532201	-1.0296719221545
0.530806	-0.9987283570809291
1.449990	-1.0058787887876048
0.190404	-0.8353582819791308
-0.605956	-0.763563980954702
0.953194	-0.9673089691954445
1.608845	-0.9180250780927109
1.154956	-0.9924810654094948
1.136671	-0.8830865657978628
0.852462	-0.8350127304016084
0.340970	-0.9638729277082426
0.518213	-0.9172841791036082
0.777805	-0.9601219095711022
-0.648118	-0.7766563914167173
0.346846	-0.8170683142865607
1.301512	-0.9967379452743197
0.206319	-0.8426451517260284
-0.020441	-1.0291122702809603
0.810673	-0.7154637004821396
-0.183525	-1.1324973693078213
1.299826	-0.917662580679879
1.185073	-0.883650700378807
-0.269167	-0.61739514165017
0.416460	-1.1244129677759627
0.315540	-1.1384637512594926
-1.137216	-0.8668586113131372
1.532018	-0.9993563859201041
0.982896	-0.9450955325859708
-0.044026	-0.7797419003269198
1.601590	-0.8526296367040349
0.386696	-1.0618534264537691
0.695562	-1.1093333455223722
0.559425	-1.0931378370461349
0.459040	-0.8491254620071625
-0.996172	-0.7084380635757593
1.119568	-0.7968660411611865
0.243421	-0.9436996257026427
1.559305	-0.9427118683946849
0.704184	-0.8383442119340133
0.406309	-0.9564264711614542
0.666086	-0.7152854544578571
0.522955	-0.9738114699357419
1.011352	-0.9231503264542629
0.676745	-0.8603265099766884
1.043888	-0.8932413325012287
0.782703	-1.0018763859644961
