DeepBind	NRLB
-0.007100	3.308761603069078
0.349957	3.308548276382441
-0.094407	3.30847922042689
-0.040677	3.308622571548822
0.645839	3.30855695494766
0.669965	3.31094931790026
0.150183	3.308457299362472
0.600927	3.3091388481098605
0.013500	3.3099740581923514
0.104279	3.308777689588904
-0.056084	3.3084707433383658
0.860456	3.308676218725435
0.421952	3.323627973437293
0.032341	3.309062664422885
0.214191	3.3084781124738907
0.471527	3.3090046263703576
-0.002712	3.308458703462777
0.393816	3.3085300617224163
0.445452	3.308480396894206
0.122289	3.308763743593433
0.339554	3.328088372636478
0.160634	3.30851869191207
0.164440	3.3084869313095804
0.387366	3.3084938558111046
0.109942	3.3084771815976386
0.197628	3.3084833768532267
0.345937	3.310871382664376
0.210857	3.3084641870972864
0.271907	3.3084847582762373
0.079621	3.308468974003962
0.190837	3.311907336466946
0.134847	3.308480509057571
0.160412	3.3084778999786044
-0.064906	3.3084804551750135
-0.036028	3.3090046778366844
0.100317	3.3084607955768055
0.118349	3.308487192930916
-0.014261	3.309869427465293
-0.087854	3.308461371997751
-0.073709	3.3084672843874268
0.071729	3.308577507185914
0.088278	3.3092387598374473
0.012099	3.308497238846132
0.140202	3.3084687268913218
0.800212	3.3084895311288895
0.429227	3.3085615976174947
0.129140	3.3084983014744034
0.003903	3.308471154399781
0.258332	3.3084630617458117
0.173643	3.3085100927282096
0.060122	3.311348596020371
0.507244	3.309181015234392
0.482985	3.3089698950240733
-0.096940	3.308507629543241
0.102192	3.308495910060076
0.583217	3.309931723653554
0.315275	3.3085293062221144
0.138258	3.3088012294871976
0.425644	3.3085653396202486
0.054939	3.309805504784231
0.169991	3.3089323629446508
1.544624	3.378027572598251
0.253006	3.3085646986776056
0.040493	3.3085249557826923
0.040142	3.3084560658147
0.123845	3.309627022823194
0.172958	3.308660467071083
0.156053	3.308522277446458
0.097185	3.308546860782077
0.558067	3.308479531811787
0.049389	3.3084775485109446
1.222703	3.4700127005588075
0.215713	3.308573285972758
0.116750	3.315579262988787
-0.026245	3.308918479659128
0.084798	3.3084706691577708
0.658817	3.3084711149337633
0.134901	3.312242152122292
0.045327	3.3087221855962374
0.559701	3.309756499478098
0.272089	3.3084750294694016
0.307644	3.308650026814059
-0.049086	3.3084666782380654
0.259851	3.308518117986
0.159498	3.309572962516578
-0.072900	3.3086171151182966
0.635293	3.3125660190288815
0.227934	3.3085947439688264
0.313699	3.31038697929109
-0.025787	3.310596471437262
0.032566	3.308467576463948
0.227910	3.3085046692153277
0.304693	3.3087139388366733
0.241682	3.3085935665440944
0.812936	3.3133438612746198
-0.059874	3.308670607413099
0.034150	3.308455644239407
0.535573	3.3593626988239254
-0.032139	3.308917163961674
0.048385	3.30846614786313
0.134713	3.3084654997203526
-0.075250	3.3084764724659386
0.251934	3.3098394357588763
0.106536	3.3084710778577877
0.554534	3.3084588084153568
-0.051827	3.309278658485017
0.354014	3.309129904776611
-0.095187	3.3084679969162742
2.732726	4.899221258435361
0.076147	3.308785612378216
0.009106	3.3084766078354124
0.745736	3.3181604475383466
0.500459	3.3084763411986735
-0.189314	3.308459370011835
0.756642	3.343768956253019
0.277287	3.308459390921615
0.130982	3.3085033129235937
0.297877	3.3087052391317577
0.103939	3.3089502395884325
0.097860	3.308492204715489
0.443735	3.308481196351409
0.014733	3.3106277838547586
0.138151	3.3084607380716506
-0.021421	3.3087874147169307
0.080333	3.3095425107889263
0.152015	3.308467001185169
-0.061053	3.308730773130305
0.061503	3.308466423511426
-0.094050	3.3084579099114166
-0.045448	3.30846293362803
0.109270	3.3084857722937797
0.210138	3.3085524282402057
0.174165	3.3084643789866583
0.663472	3.308485888418524
0.024858	3.308599164761159
0.224056	3.3085271144090567
0.307575	3.3109807780482967
0.056128	3.30845884316568
0.367582	3.308466453265242
0.190246	3.3084844493707455
0.024200	3.3085312893899865
0.131031	3.313476387710791
0.161304	3.308992655521023
0.531271	3.309482974736721
0.048206	3.308472296018082
0.189544	3.3084827454917147
0.029080	3.3084599688854723
0.415303	3.308690751675132
0.621170	3.3084660499515595
0.066590	3.3084627843178374
0.139199	3.3085334982424475
0.763932	3.3182497876910477
0.232762	3.308505457661593
