DeepBind	NRLB
-0.802675	2.0320232310097595
-2.331065	2.1095812524019077
-0.954016	1.976535941141699
-0.236404	2.6116341056936263
0.082160	1.921293572054661
0.107288	2.2294571314515426
-2.138728	1.9889234805831668
-2.877607	2.055922361600003
-0.399603	2.2645467496671574
0.166112	2.020790954616341
0.115729	2.0335670996190647
0.012406	1.9705571293367783
-1.044945	2.238545068399939
0.147514	1.9688543881053153
0.031524	2.724728789289053
-3.782804	1.9462823900734367
-3.808438	2.2440241666452896
-1.353465	1.9613010865192582
-0.614498	1.9532898524541351
0.168313	2.0044796037452874
-2.188174	2.177288409334867
-0.691057	2.004852557225314
-0.387313	2.0719741060057286
-1.157740	2.058527075080268
-2.207022	2.140747793728637
-0.823347	2.1088779670367597
-3.412834	2.250523517939741
1.599194	3.7712570046508547
0.827586	1.9312085091908913
-1.514132	2.2851505838174995
-0.511273	1.9498902921906403
-2.524861	2.1119190233745195
-2.428077	2.177878403691174
-0.776782	1.926155177612761
-1.565348	2.060219191702303
0.582120	2.222189985513713
-4.253553	1.9341432168977966
-2.396940	2.0048267014005003
-1.185242	2.2982812674729183
-2.556229	2.1222890843103013
-2.507868	2.0494133592028474
-2.165968	2.0598007961246574
-0.022570	1.9866295185899392
-0.208970	2.2074507137403545
-2.843061	2.388677707275116
0.821560	1.9645451686952093
-2.575471	2.172576766211372
0.583027	1.9400084447473183
0.149168	1.930894867645315
-0.356510	1.927604787405657
-0.781346	2.7225239268423476
0.533206	1.953845002234992
-0.736409	2.004091615099875
-2.464712	2.217473317637123
-1.103533	2.0545781527612372
1.439052	4.4188753423928695
-4.348887	1.9344865393002415
0.140962	2.0326799692719684
-0.147685	2.018598374500303
-0.203763	1.9796002491499878
-3.543190	2.1191559604425434
-1.582082	2.1482324844565066
0.184564	1.929364272508533
0.677060	2.0451421872948923
-1.304637	2.4495514668757274
-0.127011	1.9246429368957132
0.271436	2.4524444960923333
-2.156165	1.9759419416508002
0.314808	1.9455112394895437
-4.187911	1.9308199993620292
-1.616179	2.02189137858551
-0.802180	1.9939986630539277
-0.473940	1.9681461877682345
-0.575742	1.9525679809573258
