-10.500000	0.000000
-10.437500	0.000000
-10.375000	0.000000
-10.312500	0.000000
-10.250000	0.000000
-10.187500	0.000000
-10.125000	0.000000
-10.062500	0.000000
-10.000000	0.000000
-9.937500	0.000000
-9.875000	0.000000
-9.812500	0.000000
-9.750000	0.000000
-9.687500	0.000000
-9.625000	0.000000
-9.562500	0.000000
-9.500000	0.000000
-9.437500	0.000000
-9.375000	0.000000
-9.312500	0.000000
-9.250000	0.000000
-9.187500	0.000000
-9.125000	0.000000
-9.062500	0.000000
-9.000000	0.000000
-8.937500	0.000000
-8.875000	0.000000
-8.812500	0.000000
-8.750000	0.000000
-8.687500	0.000000
-8.625000	0.000000
-8.562500	0.000000
-8.500000	0.000000
-8.437500	0.000000
-8.375000	0.000000
-8.312500	0.000000
-8.250000	0.000000
-8.187500	0.000000
-8.125000	0.000000
-8.062500	0.000000
-8.000000	0.000000
-7.937500	0.000000
-7.875000	0.000000
-7.812500	0.000000
-7.750000	0.000000
-7.687500	0.000000
-7.625000	0.000000
-7.562500	0.000000
-7.500000	0.000000
-7.437500	0.000000
-7.375000	0.000000
-7.312500	0.000000
-7.250000	0.000000
-7.187500	0.000000
-7.125000	0.000000
-7.062500	0.000000
-7.000000	0.000000
-6.937500	0.000000
-6.875000	0.000000
-6.812500	0.000000
-6.750000	0.000000
-6.687500	0.000000
-6.625000	0.000000
-6.562500	0.000000
-6.500000	0.000000
-6.437500	0.000000
-6.375000	0.000000
-6.312500	0.000000
-6.250000	0.000000
-6.187500	0.000000
-6.125000	0.000000
-6.062500	0.000000
-6.000000	0.000000
-5.937500	0.000000
-5.875000	0.000000
-5.812500	0.000000
-5.750000	0.000000
-5.687500	0.000000
-5.625000	0.000000
-5.562500	0.000000
-5.500000	0.000000
-5.437500	0.000000
-5.375000	0.000000
-5.312500	0.000000
-5.250000	0.000000
-5.187500	0.000000
-5.125000	0.000000
-5.062500	0.000000
-5.000000	0.000000
-4.937500	0.000000
-4.875000	0.000000
-4.812500	0.000000
-4.750000	0.000000
-4.687500	0.000000
-4.625000	0.000000
-4.562500	0.000000
-4.500000	0.000000
-4.437500	0.000000
-4.375000	0.000000
-4.312500	0.000000
-4.250000	0.000000
-4.187500	0.000000
-4.125000	0.000000
-4.062500	0.000000
-4.000000	0.000000
-3.937500	0.000000
-3.875000	0.000000
-3.812500	0.000000
-3.750000	0.000000
-3.687500	0.000000
-3.625000	0.000000
-3.562500	0.000000
-3.500000	0.000000
-3.437500	0.000000
-3.375000	0.000000
-3.312500	0.000000
-3.250000	0.000000
-3.187500	0.000000
-3.125000	0.000000
-3.062500	0.000000
-3.000000	0.000000
-2.937500	0.000000
-2.875000	0.000000
-2.812500	0.000000
-2.750000	0.000000
-2.687500	0.000000
-2.625000	0.000000
-2.562500	0.000000
-2.500000	0.000000
-2.437500	0.000000
-2.375000	0.000000
-2.312500	0.000000
-2.250000	0.000000
-2.187500	0.000000
-2.125000	0.000000
-2.062500	0.000000
-2.000000	0.000000
-1.937500	0.000000
-1.875000	0.000000
-1.812500	0.000000
-1.750000	0.000000
-1.687500	0.000000
-1.625000	0.000000
-1.562500	0.000000
-1.500000	0.000000
-1.437500	0.000000
-1.375000	0.000000
-1.312500	0.000000
-1.250000	0.000000
-1.187500	0.000000
-1.125000	0.000000
-1.062500	0.000000
-1.000000	0.000000
-0.937500	0.000000
-0.875000	0.000000
-0.812500	2514.345459
-0.750000	2517.488770
-0.687500	2520.098633
-0.625000	2522.127075
-0.562500	2523.603516
-0.500000	2524.867920
-0.437500	2526.045166
-0.375000	2527.091187
-0.312500	2527.966309
-0.250000	2528.750000
-0.187500	2529.389771
-0.125000	2529.939331
-0.062500	2530.449585
0.000000	2530.827271
0.062500	2531.157227
0.125000	2531.391968
0.187500	2531.543457
0.250000	2531.655151
0.312500	2531.665771
0.375000	2531.634277
0.437500	2531.510376
0.500000	2531.334351
0.562500	2531.087891
0.625000	2530.779053
0.687500	2530.434814
0.750000	2530.011597
0.812500	2529.531006
0.875000	2529.016968
0.937500	2528.520752
1.000000	2528.013184
1.062500	2527.609131
1.125000	2527.265869
1.187500	2527.043213
1.250000	2526.858765
1.312500	2526.745483
1.375000	2526.687622
1.437500	2526.599121
1.500000	2526.549805
1.562500	2526.486572
1.625000	2526.468750
1.687500	2526.382568
1.750000	2526.348022
1.812500	2526.294922
1.875000	2526.239990
1.937500	2526.193359
2.000000	2526.156250
2.062500	2526.061523
2.125000	2526.040894
2.187500	2525.998901
2.250000	2525.928711
2.312500	2525.867310
2.375000	2525.813721
2.437500	2525.748779
2.500000	2525.689087
2.562500	2525.663940
2.625000	2525.589478
2.687500	2525.529663
2.750000	2525.482422
2.812500	2525.446899
2.875000	2525.388062
2.937500	2525.307007
3.000000	2525.258911
3.062500	2525.227905
3.125000	2525.166260
3.187500	2525.080444
3.250000	2525.029907
3.312500	2524.948730
3.375000	2524.911255
3.437500	2524.832642
3.500000	2524.770386
3.562500	2524.732788
3.625000	2524.663086
3.687500	2524.568970
3.750000	2524.525635
3.812500	2524.424683
3.875000	2524.378296
3.937500	2524.321777
4.000000	2524.249268
4.062500	2524.184326
4.125000	2524.090698
4.187500	2524.044067
4.250000	2523.961182
4.312500	2523.895996
4.375000	2523.813599
4.437500	2523.721802
4.500000	2523.630737
4.562500	2523.554077
4.625000	2523.465576
4.687500	2523.405396
4.750000	2523.321045
4.812500	2523.229370
4.875000	2523.166992
4.937500	2523.057739
5.000000	2522.975342
5.062500	2522.894897
5.125000	2522.773315
5.187500	2522.681030
5.250000	2522.597168
5.312500	2522.502197
5.375000	2522.394409
5.437500	2522.312378
5.500000	2522.190308
5.562500	2522.094482
5.625000	2521.983032
5.687500	2521.865356
5.750000	2521.748169
5.812500	2521.654175
5.875000	2521.553589
5.937500	2521.457886
6.000000	2521.303833
6.062500	2521.205933
6.125000	2521.085815
6.187500	2520.983276
6.250000	2520.812744
6.312500	2520.744141
6.375000	2520.554321
6.437500	2520.421997
6.500000	2520.265259
6.562500	2520.128784
6.625000	2519.980103
6.687500	2519.829834
6.750000	2519.672119
6.812500	2519.546875
6.875000	2519.382690
6.937500	2519.226929
7.000000	2519.089600
7.062500	2518.880371
7.125000	2518.704956
7.187500	2518.566650
7.250000	2518.394409
7.312500	2518.156860
7.375000	2518.002563
7.437500	2517.766479
7.500000	2517.568970
7.562500	2517.391724
7.625000	2517.192993
7.687500	2516.991699
7.750000	2516.736328
7.812500	2516.548096
7.875000	2516.301636
7.937500	2516.078247
8.000000	2515.894531
8.062500	2515.569702
8.125000	2515.315918
8.187500	2514.984863
8.250000	2514.733398
8.312500	2514.466064
8.375000	2514.140991
8.437500	2513.745483
8.500000	2513.347778
8.562500	2513.047241
8.625000	2512.710693
8.687500	2512.211792
8.750000	2511.696167
8.812500	2511.247314
8.875000	2510.599121
8.937500	2510.043335
9.000000	2509.164917
9.062500	2508.718140
9.125000	2508.781128
9.187500	2506.997559
9.250000	0.000000
9.312500	0.000000
9.375000	0.000000
9.437500	0.000000
9.500000	0.000000
9.562500	0.000000
9.625000	0.000000
9.687500	0.000000
9.750000	0.000000
9.812500	0.000000
9.875000	0.000000
9.937500	0.000000
10.000000	0.000000
10.062500	0.000000
10.125000	0.000000
10.187500	0.000000
10.250000	0.000000
10.312500	0.000000
10.375000	0.000000
10.437500	0.000000
10.500000	0.000000
